CodOrgSuperior;OrgSuperior;OrgSubordinado;UnidadeGestora;Data;Favorecido;Valor
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL;28/11/2017;ANDRADE COMERCIO DE BEBIDAS LTDA;24
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL;21/07/2017;SUPERMERCADO DANIELI LTDA. [SUPER DANIELI];23.99
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM TOCANTINS;23/03/2017;QUARTETTO SUPERMERCADOS LTDA [QUARTETTO SUPERMERCADOS];23.99
26000;MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;FUNDA��O UNIVERSIDADE FEDERAL DE PELOTAS;17/07/2017;WMS SUPERMERCADOS DO BRASIL LTDA.;23.98
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO DISTRITO FEDERAL;18/08/2017;QUARTETTO SUPERMERCADOS LTDA [QUARTETTO SUPERMERCADOS];23.97
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;08/03/2017;COMPANHIA SULAMERICANA DE DISTRIBUICAO [SAO FRANCISCO SUPERMERCADOS];23.97
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;20/09/2017;PAVESI & PAVESI LTDA [UNIAO SUPERMERCADO];23.97
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;06/10/2017;PAVESI & PAVESI LTDA [UNIAO SUPERMERCADO];23.97
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SANTA CATARINA;29/05/2017;BRASAO SUPERMERCADOS S/A [SUPERMERCADO BRASAO];23.96
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;15/02/2017;MARCOS R M ALMEIDA BEBIDAS - ME;23.96
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM ALAGOAS;31/10/2017;SUPERMERCADOS SAO LUIZ LTDA [SUPERMERCADOS SAO LUIZ];23.96
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;06/12/2017;COMPANHIA SULAMERICANA DE DISTRIBUICAO [AMIGAO SUPERMERCADO];23.96
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SANTA CATARINA;03/05/2017;ABIMAR SUPERMERCADOS LTDA;23.94
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE MINAS GERAIS;CENTRO PEDAGOGICO/UFMG;24/04/2017;SUPERMERCADOS BH COMERCIO DE ALIMENTOS LTDA [SUPERMERCADOS BH];23.94
40000;MINISTERIO DO TRABALHO;FUNDO DE AMPARO AO TRABALHADOR;SUPERINTEND�NCIA REGIONAL DO TRABALHO/SC;05/10/2017;BISTEK - SUPERMERCADOS LTDA. [BISTEK SUPERMERCADOS LTDA];23.94
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SANTA CATARINA;17/03/2017;SUPERMERCADO NARDELLI LTDA;23.9
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL;10/10/2017;WMS SUPERMERCADOS DO BRASIL LTDA.;23.9
26000;MINISTERIO DA EDUCACAO;INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS;INST.FED.DO TOCANTINS/CAMPUS DIANOPOLIS;25/10/2017;MARCELO IZZO JUNIOR [IZZO SUPERMERCADO];23.89
53000;MINISTERIO DA INTEGRACAO NACIONAL;DEPARTAMENTO NAC. DE OBRAS CONTRA AS SECAS;DNOCS - CEST/AL-PALMEIRA DOS INDIOS;27/07/2017;UNI COMPRA SUPERMERCADOS LTDA [UNI COMPRA];23.88
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ;04/07/2017;DUSCH COMERCIO DE PRODUTOS ALIMENTICIOS EIRELI [SUPERMERCADO TUDO BOM];23.88
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NA BAHIA;19/09/2017;WMS SUPERMERCADOS DO BRASIL LTDA. [MAXXI];23.88
40000;MINISTERIO DO TRABALHO;FUNDO DE AMPARO AO TRABALHADOR;SUPERINT REG DO TRAB E EMPREGO/SC;18/08/2017;BISTEK - SUPERMERCADOS LTDA. [BISTEK SUPERMERCADOS LTDA];23.85
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;10/07/2017;N TONIAL E CIA LTDA [SUPERMERCADO UNIAO];23.85
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM MINAS GERAIS;01/12/2017;SUPERMERCADO DAMASCENO E MARTINS LTDA [EXTRA BOM SUPERMERCADO];23.85
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;CENTRO DE CIENCIAS DA SAUDE DA UFRN;07/12/2017;GERALDO PAIVA DOS SANTOS JUNIOR EIRELI [SUPERMERCADO VENEZA];23.85
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NA BAHIA;26/09/2017;J M ASSIS - ME [SUPERMERCADO JHONES];23.82
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO AMAZONAS;31/07/2017;COMERCIAL TRIUNFANTE LTDA. - ME [SUPERMERCADO TRIUNFANTE];23.81
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UNIVERSIDADE FEDERAL DE SANTA CATARINA;20/04/2017;A. ANGELONI & CIA. LTDA [SUPERMERCADOS ANGELONI];23.8
53000;MINISTERIO DA INTEGRACAO NACIONAL;COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO;CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA;14/03/2017;BOMPRECO BAHIA SUPERMERCADOS LTDA [BOMPRECO];23.8
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;19/10/2017;PAVESI & PAVESI LTDA [UNIAO SUPERMERCADO];23.74
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;22/09/2017;MAXIMO SUPERMERCADOS ATACADISTA LTDA.;23.72
22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;COMPANHIA NACIONAL DE ABASTECIMENTO;CONAB SEDE SUREG RONDONIA;20/02/2017;SUPERMAIS COMERCIO DE ALIMENTOS LTDA - ME [SUPERMAIS SUPERMERCADOS];23.7
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE GOIAS;UNIVERSIDADE FEDERAL DE GOIAS;10/10/2017;LEVE ALIMENTOS LTDA [SUPERMERCADO LEVE];23.64
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SANTA CATARINA;02/08/2017;SUPERMERCADO BOM DIA UM LTDA [SUPERMERCADO BOM DIA];23.59
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL FLUMINENSE;UNIVERSIDADE FEDERAL FLUMINENSE;08/08/2017;CASAS GUANABARA COMESTIVEIS LTDA [SUPERMERCADOS GUANABARA];23.55
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA;UTFPR- CAMPUS FRANCISCO BELTRAO;09/10/2017;ITALO SUPERMERCADO LTD;23.55
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;2 BATALH�O FERROVI�RIO;07/03/2017;RESTAURANTE   LANCHONE;23.5
26000;MINISTERIO DA EDUCACAO;INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA;INST.FED.RORAIMA - CAMPUS NOVO PARAISO;26/10/2017;PANIFICADORA PAO GOSTOSO LTDA  - ME [PANIFICADORA PAO GOSTOSO];23.5
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;55 BATALHAO DE INFANTARIA;21/11/2017;COMERCIAL SUPER SAL LTDA [DITALIA SUPERMERCADO];23.5
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COMANDO 2 BRIGADA DE CAVALARIA MECANIZADA;18/11/2017;ADRIANE BARCELLOS & CIA LTDA - EPP [LE SORELLE CHURRASCARIA E PIZZARIA];23.5
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO MATO GROSSO SUL;13/09/2017;ABV COMERCIO DE ALIMENTOS LTDA [ABEVE PARQUE DO LAGO];23.45
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL;12/12/2017;SUPERMERCADO DANIELI LTDA. [SUPER DANIELI];23.36
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;26/10/2017;IRMAOS GONCALVES COMERCIO E INDUSTRIA LTDA. [SUPERMERCADO IRMAOS GONCALVES];23.31
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;23/01/2017;MCDONALD'S F6971;23.24
26000;MINISTERIO DA EDUCACAO;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;INST.FED.DO NORTE DE MG/CAMPUS SALINAS;31/03/2017;COMERCIAL SUPER SAL LTDA [DITALIA SUPERMERCADO];23.2
53000;MINISTERIO DA INTEGRACAO NACIONAL;COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO;CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA;26/04/2017;SUPER 15 SUPERMERCADOS LTDA [SUPER 15 PENEDO];23.16
26000;MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE FEDERAL DO ABC;FUNDACAO UNIVERSIDADE FEDERAL DO ABC;23/03/2017;CARREFOUR COMERCIO E INDUSTRIA LTDA;23.16
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE GOIAS;UNIVERSIDADE FEDERAL DE GOIAS;20/09/2017;LEVE ALIMENTOS LTDA [SUPERMERCADO LEVE];23.11
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA;UTFPR - CAMPUS LONDRINA;11/09/2017;BRUXELAS COMERCIO DE ALIMENTOS LTDA;23.05
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO CEARA;14/09/2017;PANIFICADORA E CONFEITARIA DELICIAS DO TRIGO LTDA - ME [PANIFICADORA E CONFEITARIA DELICIAS DO TRIGO];23.03
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;17A BASE LOGISTICA;29/07/2017;CHURRASCARIA 515;23
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;15/02/2017;SUPERMERCADO PIZZOL LTDA - EPP;23
25000;MINISTERIO DA FAZENDA;MINISTERIO DA FAZENDA;SUPERINTEND�NCIA DE ADMINISTRA��O DO MF/MT;30/01/2017;SUPERMERCADO PAULISTA;23
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;22/06/2017;SUPERMERCADO VIOLETA LTDA;22.99
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO ESPIRITO SANTO;07/12/2017;OSVALDO PERIM SUPERMERCADOS LTDA [SUPERMERCADOS PERIM];22.99
20000;PRESIDENCIA DA REPUBLICA;ADVOCACIA-GERAL DA UNIAO - AGU;SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL;16/05/2017;A. ANGELONI & CIA. LTDA [SUPERMERCADOS ANGELONI];22.98
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;02/10/2017;GIACOMEL & BERTUOL LTDA [PONTO CERTO SUPERMERCADO];22.98
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;11/09/2017;SUPERMERCADO GUGUY LTDA [GUGUY SUPERMERCADO];22.97
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;2 BATALHAO DE ENGENHARIA DE CONSTRUCAO;30/06/2017;JOAQUIM BRASIL MACHADO - ME [RESTAURANTE E POUSADA ESPACO MIL];22.95
26000;MINISTERIO DA EDUCACAO;FUN.UNIV.FED.DE CIENCIAS DA SAUDE DE P.ALEGRE;FUND.UNIV.FED.DE.CIENC.DA SAUDE DE P.ALEGRE;07/06/2017;PONTO DAS PADARIAS LTDA;22.81
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;3 BATALHAO DE ENGENHARIA DE COMBATE;16/10/2017;ANZELMO LELES DE LIMA & CIA LTDA [SUPERMERCADO LIMA];22.8
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;07/02/2017;N TONIAL E CIA LTDA [SUPERMERCADO UNIAO];22.73
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;15/09/2017;ITALO SUPERMERCADOS LTDA [ITALO SUPERMERCADOS LTDA];22.73
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA;UTFPR - CAMPUS PONTA GROSSA;17/04/2017;TOZETTO & CIA LTDA [SUPERMERCADOS TOZETTO];22.71
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;23/11/2017;ZANIN SUPERMERCADO EIRELI [SUPERMERCADO APRAZIVEL];22.55
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;15/05/2017;SUPERMERCADO IMPERIAL LTDA;22.51
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;2 BATALHAO DE ENGENHARIA DE CONSTRUCAO;28/06/2017;L. B. FERREIRA RESTAURANTES - ME [CHURRASCARIA SAO RAIMUNDO];22.5
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;2 BATALH�O FERROVI�RIO;29/04/2017;BAR E RESTAURANTE JEQUITAI LTDA - ME;22.5
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;26/06/2017;CARREFOUR COMERCIO E INDUSTRIA LTDA;22.49
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;16/11/2017;COMPANHIA SULAMERICANA DE DISTRIBUICAO [SAO FRANCISCO SUPERMERCADOS];22.48
26000;MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE DE BRASILIA;FUNDACAO UNIVERSIDADE DE BRASILIA - FUB;05/04/2017;BIG TRANS COMERCIAL DE ALIMENTOS S/A [BIG BOX SUPERMERCADOS];22.47
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;27/09/2017;SUPERMERCADOS KAWAKAMI LTDA;22.46
40000;MINISTERIO DO TRABALHO;FUNDO DE AMPARO AO TRABALHADOR;SUPERINT REG DO TRAB E EMPREGO/CE;13/02/2017;SUPERMERCADO NOGUEIRA LIMITADA [SUPERMERCADO NOGUEIRA];22.41
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;2 BATALH�O FERROVI�RIO;15/06/2017;J F SILVESTRE LTDA - ME [RESTAURANTE REI DO CUPIM];22.4
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;25/09/2017;COMPANHIA SULAMERICANA DE DISTRIBUICAO [SAO FRANCISCO SUPERMERCADOS];22.36
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE GOIAS;UNIVERSIDADE FEDERAL DE GOIAS;11/09/2017;SUPERMERCADO PRO BRASIL LTDA [SUPERMERCADO PRO BRAZILIAN];22.36
25000;MINISTERIO DA FAZENDA;RECEITA FEDERAL DO BRASIL;DELEGACIA DA RFB EM MACAPA;10/11/2017;A R FILHO & CIA LTDA [SUPERMERCADO FORTALEZA];22.35
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;17/07/2017;IRMAOS GONCALVES COMERCIO E INDUSTRIA LTDA. [SUPERMERCADO IRMAOS GONCALVES];22.31
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL;28/09/2017;ROXO - ATACADO E VAREJO LTDA [SUPERMERCADO ROXO];22.31
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE LAVRAS;UNIVERSIDADE FEDERAL DE LAVRAS;10/07/2017;SUPERMERCADOS REX LTDA;22.3
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;16/03/2017;SUPERMERCADO PIZZOL LTDA - EPP;22.28
40000;MINISTERIO DO TRABALHO;FUNDO DE AMPARO AO TRABALHADOR;SUPERINTEND�NCIA REGIONAL DO TRABALHO/CE;24/11/2017;BOM VIZINHO DISTRIBUIDORA DE ALIMENTOS LTDA. [PINHEIRO SUPERMERCADO];22.28
26000;MINISTERIO DA EDUCACAO;INST.FED.DE EDUC.,CIENC.E TEC.DO RS;INST.FED.DO RS/CAMPUS PORTO ALEGRE;24/04/2017;PONTO DAS PADARIAS LTDA;22.18
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;26/09/2017;SUPERMERCADOS KAWAKAMI LTDA;22.18
25000;MINISTERIO DA FAZENDA;RECEITA FEDERAL DO BRASIL;DELEGACIA DA RFB JULGAMENTO EM FLORIANOPOLIS;28/08/2017;MUNDIALMIX COMERCIO DE ALIMENTOS LTDA [SUPERMERCADOS IMPERATRIZ LTDA];22.14
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;16/02/2017;NELSON VITORINO PIRES - EPP [SUPERMERCADOS PIRES];22.12
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;05/06/2017;CARREIRA & IRMAOS LTDA [SUPERMERCADO CARREIRA];22.08
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;08/09/2017;IRMAOS GONCALVES COMERCIO E INDUSTRIA LTDA. [SUPERMERCADO IRMAOS GONCALVES];22.08
26000;MINISTERIO DA EDUCACAO;FUNDACAO UNIVERSIDADE FEDERAL DE VICOSA;UNIVERSIDADE FEDERAL DE VICOSA;07/11/2017;IRMAOS TEIXEIRA DE CARVALHO LTDA [AMANTINO SUPERMERCADO];22.08
52000;MINISTERIO DA DEFESA;MINISTERIO DA DEFESA;DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD;30/07/2017;FTG 2 COMERCIO DE ALIMENTOS LTDA - ME [FTG];22
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;COLEGIO MILITAR DE SANTA MARIA;13/07/2017;MILLER FAST FOOD ALIMENTOS LTDA;22
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM PERNAMBUCO;31/05/2017;GAROA COMERCIO E DISTRIBUICAO DE BEBIDAS LTDA - ME [GAROA];22
26000;MINISTERIO DA EDUCACAO;FUN.UNIV.FED.DE CIENCIAS DA SAUDE DE P.ALEGRE;FUND.UNIV.FED.DE.CIENC.DA SAUDE DE P.ALEGRE;22/03/2017;COMERCIAL MARTINI-ALIMENTOS E EMBALAGENS LTDA - EPP;22
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;02/02/2017;A. R. DEDIO - BEBIDAS, GLP E TRANSPORTE - ME;22
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO PARANA;15/09/2017;BEJEANCLAY PANIFICADORA LTDA - ME [ITALIA PANIFICADORA];22
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;2 BATALH�O FERROVI�RIO;25/10/2017;JOELTON MATOS DA SILVA - ME [CHURRASCARIA E LANCHONETE CARNE ASSADA];22
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;13/11/2017;WALDEMAR PONTES TALARICO SAO SEBASTIAO - ME [ACQUA PURA BEBIDAS];22
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;05/12/2017;SUPERMERCADO PIZZOL LTDA;22
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL;12/12/2017;SUPERMERCADO FRASSUL LTDA;22
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;BASE DE AVIACAO DE TAUBATE;30/05/2017;SINCO COMERCIO DE ALIMENTOS LTDA;21.99
53000;MINISTERIO DA INTEGRACAO NACIONAL;COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO;CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA;31/08/2017;SUPERMERCADOS PRAKASA LTDA [SUPERMERCADOS PRAKASA];21.98
26000;MINISTERIO DA EDUCACAO;INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS;INST.FED.DO TOCANTINS/CAMPUS PORTO NACIONAL;10/11/2017;VMJ COMERCIO DE PRODUTOS ALIMENTICIOS LTDA [MEGA SUPERMERCADO];21.96
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO DISTRITO FEDERAL;29/09/2017;CARREFOUR COMERCIO E INDUSTRIA LTDA;21.95
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO CEARA;22/09/2017;SUPERMERCADO NOSSA FAMILIA LTDA [SUPERMERCADO NOSSA FAMILIA];21.92
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM SAO PAULO;13/09/2017;SUPERMERCADOS TRES JOTA EIRELI [SUPERMERCADOS 3 JOTA];21.92
