OrgSuperior;OrgSubordinado;UnidadeGestora;Portador;Data;Favorecido;Valor
MINISTERIO DA EDUCACAO;INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS;INST.FED.DO TOCANTINS/CAMPUS ARAGUATINS;JECIVAN B RODRIGUES;10/02/2017;SUPERMERCADO MOTA LTDA - ME [SUPERMERCADO MOTA];26.4
MINISTERIO DA EDUCACAO;INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS;INST.FED.DO TOCANTINS/CAMPUS PARAISO DO TO;LAECIO VIEIRA SANTO;16/02/2017;SUPER LEO SUPERMERCADO EIRELI - EPP [SUPER LEO SUPERMERCADO];49.44
MINISTERIO DA EDUCACAO;INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS;INST.FED.DO TOCANTINS/CAMPUS GURUPI;EDMUNDO COSTA OLIVE;03/02/2017;QUARTETTO SUPERMERCADOS LTDA [QUARTETTO SUPERMERCADOS];162.3
MINISTERIO DA EDUCACAO;INST.FED.DE EDUC.,CIENC.E TEC.DA BAHIA;INST. FED. DA BAHIA/CAMPUS VIT. DA CONQUISTA;MARK RENER TEIXEIRA;20/02/2017;FABIANA PINHEIRO BATISTA BERTIOGA - ME [PALACIO DAS AGUAS DISTRIBUIDORA DE AGUAS E BEBIDAS ME];60.8
MINISTERIO DA EDUCACAO;INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO;INST.FED.DO RJ/CAMPUS PINHEIRAL;GUILHERME C CORREA;17/02/2017;COMERCIO AGROPECUARIO E DE BEBIDAS TRES IRMAOS LTDA - ME [AGROPECUARIA TRES IRMAOS];72
MINISTERIO DA EDUCACAO;EMPRESA BRASIL.DE SERV.HOSPITALARES - EBSERH;EBSERH HUOL-UFRN;ANTONIO J F SOUZA;09/02/2017;SENDAS DISTRIBUIDORA S/A;399
MINISTERIO DA EDUCACAO;EMPRESA BRASIL.DE SERV.HOSPITALARES - EBSERH;EBSERH HUOL-UFRN;ANTONIO J F SOUZA;10/02/2017;MV COMERCIO DE PRODUTOS PARA HOTEIS E RESTAURANTES LTDA - ME [MULTIBAR];302.99
MINISTERIO DA JUSTICA E SEGURAN�A PUBLICA;ARQUIVO NACIONAL;ARQUIVO NACIONAL - RJ;JORGE ANDRE O GAMAR;06/02/2017;MAIA SUDOESTE SUPERMERCADOS LTDA [SUPERMAIA];778.7
MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;CARLOS WANDERLEY;02/02/2017;URCA SUL SUPERMERCADOS LTDA - EPP;298.65
MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;CARLOS WANDERLEY;02/02/2017;URCA SUL SUPERMERCADOS LTDA - EPP;404.75
MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;CARLOS WANDERLEY;13/02/2017;URCA SUL SUPERMERCADOS LTDA - EPP;36.08
MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;CARLOS WANDERLEY;13/02/2017;URCA SUL SUPERMERCADOS LTDA - EPP;468.07
MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;ANTONIO C B NUNES;08/02/2017;VIEIRA LEITE & CIA RESTAURANTES LTDA  - ME [CHURRASCARIA RESIDENCIA III];138.82
MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;WLADIMIR R GOMES;08/02/2017;N. J. ALVORADA MOREIRA COMERCIO DE GENEROS ALIMENTICIOS E TRANSPORTE LTDA - ME [ALVORADA SUPERMERCADOS];78.99
MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;WLADIMIR R GOMES;10/02/2017;JOSE BATISTA DOS SANTOS SUPERMERCADO - EPP [SUPERMERCADO CRISTAL];324
MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;WLADIMIR R GOMES;15/02/2017;G. C. TIAGO DA SILVA RESTAURANTE - EPP [LOJA DE CONVENIENCIA POSTO PIMENTA BUENO];6
MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;WLADIMIR R GOMES;20/02/2017;IRMAOS GONCALVES COMERCIO E INDUSTRIA LTDA. [SUPERMERCADO IRMAOS GONCALVES];44.22
MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;WLADIMIR R GOMES;21/02/2017;IRMAOS GONCALVES COMERCIO E INDUSTRIA LTDA. [SUPERMERCADO IRMAOS GONCALVES];12.6
MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;SEBASTIAO R BEZERRA;10/02/2017;IRMAOS GONCALVES COMERCIO E INDUSTRIA LTDA. [SUPERMERCADO IRMAOS GONCALVES];134.89
MINISTERIO DE MINAS E ENERGIA;AGENCIA NACIONAL DO PETROLEO - ANP;ESCRITORIO CENTRAL DA ANP;GIANCARLO DE BARROS;27/01/2017;SUPER MERCADO ZONA SUL S A [ZONA SUL];151.2
MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-MG;NATHALIA F CARRARO;17/02/2017;SUPERMERCADO COELHO DINIZ LTDA;45.88
MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-PA;ITACI FERREIRA;08/02/2017;LIDER COMERCIO E INDUSTRIA LTDA. [SUPERMERCADO LIDER];59.7
MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-PA;ITACI FERREIRA;09/02/2017;LIDER COMERCIO E INDUSTRIA LTDA. [SUPERMERCADOS LIDER];19.5
MINISTERIO DE MINAS E ENERGIA;DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL;SUPERINTEND�NCIA DO DNPM-PA;ITACI FERREIRA;13/02/2017;LIDER COMERCIO E INDUSTRIA LTDA. [SUPERMERCADOS LIDER];16
MINISTERIO DAS RELACOES EXTERIORES;MINISTERIO DAS RELACOES EXTERIORES;ESCRITORIO DE REPRESENTACAO EM SANTA CATARINA;TANIA A MALISKI;08/02/2017;A. ANGELONI & CIA. LTDA [SUPERMERCADOS ANGELONI];114.98
MINISTERIO DA SAUDE;FUNDACAO OSWALDO CRUZ;INST NACIONAL DE SA�DE FERNANDES FIGUEIRA;MEIRELLES;09/02/2017;CASAS GUANABARA COMESTIVEIS LTDA [SUPERMERCADOS GUANABARA];33
MINISTERIO DA SAUDE;AGENCIA NACIONAL DE VIGILANCIA SANITARIA;COORD.VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS-SC;OSCAR LIMA S;20/02/2017;A. ANGELONI & CIA. LTDA [SUPERMERCADOS ANGELONI];20.63
MINISTERIO DA SAUDE;AGENCIA NACIONAL DE SAUDE SUPLEMENTAR;AGENCIA NACIONAL DE SAUDE SUPLEMENTAR;RODRIGO ALBUQUERQUE;17/02/2017;RECIFE MERCANTIL DE ALIMENTOS LTDA [RM EXPRESS];179
MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL;MINIST.DOS TRANSP.,PORTOS E AVIAC.CIVIL-MTPAC;REDE FERROVIARIA FEDERAL S.A- INVENTARIANCA;JORGE LUIZ A ASSEF;15/02/2017;SUPERMERCADO CASPER LIBERO LTDA;28.09
MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL;MINIST.DOS TRANSP.,PORTOS E AVIAC.CIVIL-MTPAC;REDE FERROVIARIA FEDERAL S.A- INVENTARIANCA;FRANCISCO OLIVEIRA;15/02/2017;SENDAS DISTRIBUIDORA S/A;600
MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL;AGENCIA NAC. DE TRANSPORTES TERRESTRES � ANTT;UNIDADE REGIONAL DE SAO PAULO-ANTT;AGNALDO M MARQUES;30/01/2017;CASA AVENIDA COMERCIO E IMPORTACAO LTDA. [SUPERMERCADOS AVENIDA];42.53
MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL;AGENCIA NAC. DE TRANSPORTES TERRESTRES � ANTT;UNIDADE REGIONAL DE SAO PAULO-ANTT;CARLOS A CAMARGO;15/02/2017;COMERCIAL DE ALIMENTOS CARREFOUR LTDA.;57.22
MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL;AGENCIA NAC. DE TRANSPORTES TERRESTRES � ANTT;UNIDADE REGIONAL DE MINAS GERAIS - ANTT;DAVI L P GOMES;09/02/2017;SUPERMERCADOS BH COMERCIO DE ALIMENTOS LTDA [SUPERMERCADOS BH];46.43
MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL;AGENCIA NAC. DE TRANSPORTES TERRESTRES � ANTT;UNIDADE REGIONAL DE MINAS GERAIS - ANTT;MERCHED HANNA K DIB;08/02/2017;ILDEFONSO FERNANDES DE MORAES - EPP [SUPERMERCADO VANESSA];56
MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL;AGENCIA NAC. DE TRANSPORTES TERRESTRES � ANTT;UNIDADE REGIONAL DE MINAS GERAIS - ANTT;MERCHED HANNA K DIB;21/02/2017;ILDEFONSO FERNANDES DE MORAES - EPP [SUPERMERCADO VANESSA];79.5
MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL;AGENCIA NAC. DE TRANSPORTES TERRESTRES � ANTT;UNIDADE REGIONAL DE MINAS GERAIS - ANTT;CLEIRISTON MARIOVIC;13/02/2017;C & D INDUSTRIA E COMERCIO DE ALIMENTOS LTDA [PAO EXPRESSO];65.94
MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL;AGENCIA NAC. DE TRANSPORTES TERRESTRES � ANTT;UNIDADE REGIONAL DO CEAR� - ANTT;HELI ANDRE COSTA;30/01/2017;MERCADINHO MENOR PRECO COMERCIO DE ALIMENTOS E BEBIDAS LTDA - ME [MERCADINHO MENOR PRECO];10.98
MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL;AGENCIA NAC. DE TRANSPORTES TERRESTRES � ANTT;UNIDADE REGIONAL DO CEAR� - ANTT;HELI ANDRE COSTA;30/01/2017;MERCADINHO MENOR PRECO COMERCIO DE ALIMENTOS E BEBIDAS LTDA - ME [MERCADINHO MENOR PRECO];98.71
MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL;AGENCIA NAC. DE TRANSPORTES TERRESTRES � ANTT;UNIDADE REGIONAL DO MARANH�O - ANTT;MARCOS A FERREIRA;09/02/2017;MATEUS SUPERMERCADOS S.A. [MATEUS SUPERMERCADOS];67.84
MINISTERIO DO TRABALHO;FUNDO DE AMPARO AO TRABALHADOR;SUPERINT REG DO TRAB E EMPREGO/CE;AUGUSTO;10/02/2017;CARREFOUR COMERCIO E INDUSTRIA LTDA;269.8
MINISTERIO DO TRABALHO;FUNDO DE AMPARO AO TRABALHADOR;SUPERINT REG DO TRAB E EMPREGO/CE;HELIO DE OLIVEIRA;13/02/2017;SUPERMERCADO NOGUEIRA LIMITADA [SUPERMERCADO NOGUEIRA];22.41
MINISTERIO DO TRABALHO;FUNDO DE AMPARO AO TRABALHADOR;SUPERINT REG DO TRAB E EMPREGO/MT;MILTON FINGER;15/02/2017;MULTIBAR COMERCIO DE PRODUTOS PARA HOTEIS E RESTAURANTES LTDA - EPP [MULTIBAR];175.04
MINISTERIO DO TRABALHO;FUNDO DE AMPARO AO TRABALHADOR;SUPERINT REG DO TRAB E EMPREGO/PE;ENILDO SARMENTO;10/02/2017;VAREJAO SAO MARTINS LTDA [EXTRABOM SUPERMERCADOS];21.58
MINISTERIO DO TRABALHO;FUNDO DE AMPARO AO TRABALHADOR;SUPERINT REG DO TRAB E EMPREGO/PE;ENILDO SARMENTO;16/02/2017;BOMPRECO SUPERMERCADOS DO NORDESTE LTDA;239
MINISTERIO DO TRABALHO;FUNDO DE AMPARO AO TRABALHADOR;SUPERINT REG DO TRAB E EMPREGO/PE;VALTER ARRUDA RITO;20/02/2017;BOMPRECO SUPERMERCADOS DO NORDESTE LTDA;76.5
MINISTERIO DO TRABALHO;FUNDO DE AMPARO AO TRABALHADOR;SUPERINT REG DO TRAB E EMPREGO/PR;MARILEY M FERREIRA;13/02/2017;TOZETTO & CIA LTDA [SUPERMERCADOS TOZETTO];64.5
MINISTERIO DA CULTURA;MINISTERIO DA CULTURA;COORD.GERAL DE LICIT., CONTRAT. E REC. LOGIST;ELIZABETE CARMO;02/02/2017;CARREFOUR COMERCIO E INDUSTRIA LTDA;12.57
MINISTERIO DA DEFESA;MINISTERIO DA DEFESA;DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD;AGNALDO DOS SANTOS;07/02/2017;BIG TRANS COMERCIAL DE ALIMENTOS S/A [BIG BOX SUPERMERCADOS];13.16
MINISTERIO DA DEFESA;MINISTERIO DA DEFESA;DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD;AGNALDO DOS SANTOS;07/02/2017;BIG TRANS COMERCIAL DE ALIMENTOS S/A [BIG BOX SUPERMERCADOS];253.35
MINISTERIO DA DEFESA;MINISTERIO DA DEFESA;DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD;AGNALDO DOS SANTOS;07/02/2017;CARREFOUR COMERCIO E INDUSTRIA LTDA [CARREFOUR];338.04
MINISTERIO DA DEFESA;MINISTERIO DA DEFESA;DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD;AGNALDO DOS SANTOS;21/02/2017;BRUNELA COMERCIAL DE ALIMENTOS S/A [BIG BOX SUPERMERCADOS];53.31
MINISTERIO DA DEFESA;MINISTERIO DA DEFESA;DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD;LUIZ A B LIMA;13/02/2017;COCO BAMBU LAGO SUL COMERCIO DE ALIMENTOS LTDA [COCO BAMBU FRUTOS DO MAR];3327
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;MARCIA M DA SILVA;25/01/2017;STARBUCKS STORE 08615;402.17
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;MARCIA M DA SILVA;27/01/2017;HYNES AUBONPAIN 41;303.84
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;MARCIA M DA SILVA;27/01/2017;HYNES AUBONPAIN 41;46.31
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;MARCIA M DA SILVA;27/01/2017;SHERATON BOSTON DINING;169.36
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;MARCIA M DA SILVA;28/01/2017;SHERATON BOSTON DINING;25.62
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;MARCIA M DA SILVA;28/01/2017;SHERATON BOSTON DINING;393.03
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;MARCIA M DA SILVA;28/01/2017;WAGAMAMA, INC.;890.57
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;MARCIA M DA SILVA;29/01/2017;JASPER WHITES SUMMER SHAC;1128.4
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;MARCIA M DA SILVA;29/01/2017;SHERATON BOSTON DINING;345.05
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;MARCIA M DA SILVA;30/01/2017;CHEESECAKE BOSTON;607.8
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;MARCIA M DA SILVA;30/01/2017;HYNES AUBONPAIN 41;113.98
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;MARCIA M DA SILVA;30/01/2017;HYNES AUBONPAIN 41;312.48
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;MARCIA M DA SILVA;30/01/2017;SHERATON BOSTON DINING;115.06
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;MARCIA M DA SILVA;30/01/2017;SHERATON BOSTON DINING;178.09
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;FERNANDA P CAMILO;26/01/2017;SHERATON BOSTON DINING;338.39
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;FERNANDA P CAMILO;26/01/2017;SHERATON BOSTON DINING;379.88
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;FERNANDA P CAMILO;27/01/2017;CHEESECAKE BOSTON;811.76
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;FERNANDA P CAMILO;27/01/2017;HYNES AUBONPAIN 41;114.46
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;FERNANDA P CAMILO;27/01/2017;HYNES AUBONPAIN 41;168.94
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;FERNANDA P CAMILO;27/01/2017;HYNES AUBONPAIN 41;32.01
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;FERNANDA P CAMILO;27/01/2017;SHERATON BOSTON DINING;261.04
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;FERNANDA P CAMILO;27/01/2017;SHERATON BOSTON DINING;325.92
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;FERNANDA P CAMILO;28/01/2017;SHERATON BOSTON DINING;26.14
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;FERNANDA P CAMILO;29/01/2017;HYNES AUBONPAIN 41;27.22
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;FERNANDA P CAMILO;29/01/2017;HYNES AUBONPAIN 41;482.03
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;FERNANDA P CAMILO;29/01/2017;LEGAL SEA FOODS #016;221.4
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;FERNANDA P CAMILO;30/01/2017;HYNES AUBONPAIN 41;49.21
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;FERNANDA P CAMILO;30/01/2017;SHERATON BOSTON DINING;47.16
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;KLEBER A L CUNHA;08/02/2017;TERRACO PIZZARIA LTDA - EPP [TERRACO PIZZARIA];195
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;KLEBER A L CUNHA;08/02/2017;TERRACO PIZZARIA LTDA - EPP [TERRACO PIZZARIA];196
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;KLEBER A L CUNHA;08/02/2017;TERRACO PIZZARIA LTDA - EPP [TERRACO PIZZARIA];200
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;KLEBER A L CUNHA;08/02/2017;TERRACO PIZZARIA LTDA - EPP [TERRACO PIZZARIA];37.21
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;KLEBER A L CUNHA;08/02/2017;CARLOS BARBOSA VIEIRA & FILHO LTDA - ME [CHURRASCARIA TRES MARIAS];5
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;KLEBER A L CUNHA;09/02/2017;GILDASIO FERNANDES FONSECA - ME [RESTAURANTE CRUZEIRO];195.88
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;KLEBER A L CUNHA;09/02/2017;GILDASIO FERNANDES FONSECA - ME [RESTAURANTE CRUZEIRO];200
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;KLEBER A L CUNHA;09/02/2017;POSTO E RESTAURANTE MAR DOCE LTDA;100.29
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;KLEBER A L CUNHA;09/02/2017;POSTO E RESTAURANTE MAR DOCE LTDA;200
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;GILVAN SILVA MOTTA;09/02/2017;GILDASIO FERNANDES FONSECA - ME [RESTAURANTE CRUZEIRO];158.09
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;CLODOILSON QUEIROZ;14/02/2017;V. A. DE CARVALHO JUNIOR - ME [CHURRASCARIA E LANCHONETE MARAJO];150
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;CLODOILSON QUEIROZ;15/02/2017;JOAO PAULO GUARESE - ME [SUPERMERCADO CATARINENSE];52.5
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;CLODOILSON QUEIROZ;16/02/2017;CHURRASCARIA SERRA DA MESA LTDA - ME [CHURRASCARIA SERRA DA MESA];122.97
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;CLODOILSON QUEIROZ;16/02/2017;V. A. DE CARVALHO JUNIOR - ME [CHURRASCARIA E LANCHONETE MARAJO];71.5
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;ALEX F FERREIRA;06/02/2017;RESTAURANTE EXPRESSO 0;200
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;ALEX F FERREIRA;06/02/2017;RESTAURANTE EXPRESSO 0;200
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;ALEX F FERREIRA;06/02/2017;RESTAURANTE EXPRESSO 0;58
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;ALEX F FERREIRA;06/02/2017;POSTO E RESTAURANTE MAR DOCE LTDA;155.3
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;ALEX F FERREIRA;07/02/2017;CARLOS BARBOSA VIEIRA & FILHO LTDA - ME [CHURRASCARIA TRES MARIAS];115.22
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;ALEX F FERREIRA;07/02/2017;CARLOS BARBOSA VIEIRA & FILHO LTDA - ME [CHURRASCARIA TRES MARIAS];195
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;ALEX F FERREIRA;07/02/2017;CARLOS BARBOSA VIEIRA & FILHO LTDA - ME [CHURRASCARIA TRES MARIAS];196
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;ALEX F FERREIRA;07/02/2017;CARLOS BARBOSA VIEIRA & FILHO LTDA - ME [CHURRASCARIA TRES MARIAS];197
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;ALEX F FERREIRA;07/02/2017;CARLOS BARBOSA VIEIRA & FILHO LTDA - ME [CHURRASCARIA TRES MARIAS];200
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;11. DEPOSITO DE SUPRIMENTO;LUCAS SOUZA SANTOS;21/02/2017;ARAUJO ALIMENTOS LTDA - ME [ARAUJO ALIMENTOS];180
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;4. DEPOSITO DE SUPRIMENTO;JESUEL C BARBOSA;21/02/2017;REDE HG RESTAURANTES E CONVENIENCIA LTDA [AQUI];84
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;4. DEPOSITO DE SUPRIMENTO;ROGELIO S CRUZ;21/02/2017;REDE HG RESTAURANTES E CONVENIENCIA LTDA [AQUI];84
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;18 BATALHAO DE TRANSPORTE;DENIS FABIO GOMES;21/02/2017;LANCHONETE E CHURRASCARIA 220 LTDA - EPP [LANCHONETE E CHURRASCARIA 220];65
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COMANDO 13  BDA DE INFANTARIA MOTORIZADA;JIDDU S SILVA;09/02/2017;COPEMBOM CHOCOLATES LTDA - EPP;168.5
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;25 BATALHAO DE CACADORES;BERTI;05/02/2017;H L DE SOUSA - ME [CHURRASCARIA BRAZEIRO];470
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;25 BATALHAO DE CACADORES;BERTI;05/02/2017;H L DE SOUSA - ME [CHURRASCARIA BRAZEIRO];500
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;25 BATALHAO DE CACADORES;BERTI;05/02/2017;H L DE SOUSA - ME [CHURRASCARIA BRAZEIRO];525
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;25 BATALHAO DE CACADORES;BERTI;05/02/2017;H L DE SOUSA - ME [CHURRASCARIA BRAZEIRO];700
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;25 BATALHAO DE CACADORES;BERTI;05/02/2017;H L DE SOUSA - ME [CHURRASCARIA BRAZEIRO];800
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5. BATALHAO DE SUPRIMENTO;GUILHERME A FRAIZ;17/02/2017;VANESSA RAMOS DA QUINTA - ME [CHURRASCARIA E LANCHONETE QUINTA];83.25
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;17A BASE LOGISTICA;KASSIO NITSCHKE;08/02/2017;M L COMERCIO DE PANIFICACAO LTDA - ME [PANIFICADORA REAL];59
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;17A BASE LOGISTICA;KASSIO NITSCHKE;09/02/2017;JOSE SERGIO DE ARAUJO CORREIA - ME [PIZZARIA E CONFEITARIA NAPOLITANA];159
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;17A BASE LOGISTICA;KASSIO NITSCHKE;12/02/2017;HOTEL & RESTAURANTE ACAI LTDA - ME [POUSADA & RESTAURANTE ACAI];280
MINISTERIO DA DEFESA;COMANDO DO EXERCITO;17A BASE LOGISTICA;KASSIO NITSCHKE;14/02/2017;J N IND E COMERCIO LTDA - ME [LANCHONETE CORRENTAO];54.5
